product_id,product_name,barcode,brand,image,description,url
193,"
	HỘP QUÀ TẾT 2025 PHÚ QUÝ BÌNH AN 2410",St0014,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2024/01/ST0014.jpg,Hộp quà bao gồm : 01 nước trái cây lên men Sangria 750ml; 01 Cà phê Legend Cappuccino Mocha 18g*12; 01 Phô mai Con bò cười 8 miếng 112g; 01 Bánh quy hoa bơ Marika 252g; 01 Kẹo Socola Kitkat Chunky 114g; 01 Đậu Hà Lan Wassabi Tonggarden 180g; Hộp tết + túi giấy.,https://banhkinhdo.com.vn/san-pham/hop-qua-tet-phu-quy-binh-an-2410/
194,"
	HỘP QUÀ TẾT 2025 PHÚ QUÝ BÌNH AN 2409",ST0013,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2024/01/ST0013.jpg,Hộp quà bao gồm: 01 Nước nho trắng có gas EVA nguyên chất 100% 750ml; 01 Trà thảo mộc Purella thanh lọc 35g; 01 Ngũ cốc thanh năng lượng BA! 120g; 01 Quả nam việt quất sấy Bakalland 90g; 01 Quả chà là sấy Bakalland 400g; Hộp quà + túi.,https://banhkinhdo.com.vn/san-pham/hop-qua-tet-phu-quy-binh-an-2409/
195,"
	HỘP QUÀ TẾT 2025 PHÚ QUÝ SUM VẦY 2402",ST0012,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2024/01/ST0012.jpg,Sản phẩm bao gồm: 01 Thức uống; 01 Bánh quy bơ thập cẩm LU310g; 01 Cà phê The Coffee House sữa đá hòa tan 22g*10; 01 Phô mai con bò cười hộp 8 miếng 112g; 01 Hộp gấp xếp đế sóng.,https://banhkinhdo.com.vn/san-pham/hop-qua-tet-phu-quy-sum-vay-2402/
196,"
	GIỎ QUÀ TẾT 2025 PHÚ QUÝ SUM VẦY 2401",ST0011,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2024/01/ST0010.jpg,Set bao gồm : 01 Cà phê đen hòa tan King 2g*15; 01 Bia Sài Gòn Sleek 330ml; 01 Đậu phộng tỏi ớt Tài Tài 250g; 01 Kẹo Orca mix lục giác 100g; 01 Bột đậu xanh hạt sen MM 35*10g; 06 Nước ngọt Pepsi Cola Sleek 320ml; 01 Lãng oval mành; 01 Màng co túi trắng; 01 Nơ rút kim sa.,https://banhkinhdo.com.vn/san-pham/set-qua-tet-phu-quy-sum-vay-2401/
197,"
	GIỎ QUÀ TẾT 2025 PHÚ QUÝ SUM VẦY 2404",ST0010,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2024/01/ST0011-1.jpg,Set bao gồm : 01 Thức uống; 06 Nước ngọt Coca Cola 320ml; 01 Bột cacao Milo hộp 285g; 01 kẹo cứng Alpenliebe lục giác 119g; 01 bánh kem xốp MM 360g; 01 Cà phê Trung Nguyên Cappuccino Lengend Hazelnut hộp 18g*12; 01 Lẵng oval mành; 01 màng co túi trắng; 01 Nơ rút kim sa.,https://banhkinhdo.com.vn/san-pham/set-qua-tet-phu-quy-sum-vay-2404/
198,"
	GIỎ QUÀ TẾT 2025 PHÚ QUÝ SUM VẦY 2403",ST009,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2024/01/ST009.jpg,Set quà bao gồm : 01 Thức uống; 01 Phô mai con bò cười 16 miếng 224g; 01 Trà Nestea 3 vị 8*100g; 01 Bánh quy coffee joy 156g; 01 Cà phê sữa G7 16g*21; Hộp giấy xếp đế sóng E,https://banhkinhdo.com.vn/san-pham/set-qua-tet-phu-quy-sum-vay-2403/
199,"
	GIỎ QUÀ TẾT 2025 PHÚ QUÝ LỘC PHÁT 2414",ST008,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2024/01/ST008.jpg,Set bao gồm : 01 Thức uống; 01 Bánh quy bơ Danisa 454g; 01 Bia Sài Gòn gold sleek 330ml; 01 Bột lúa mạch cacao Ovaltine 400g; 01 Socola Ferrero 375g; 01 Mứt dâu Golden Farm 450g; Hộp phúc / túi giấy.,https://banhkinhdo.com.vn/san-pham/set-qua-tet-phu-quy-loc-phat-2414/
200,"
	GIỎ QUÀ TẾT 2025 PHÚ QUÝ LỘC PHÁT 2413",ST007,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2024/01/ST007.jpg,Set bao gồm : 01 Thức uống kèm hộp; 01 Cà phê Davidoff Espresso 57 hũ 100g; 01 Socola Ferrero 200g.,https://banhkinhdo.com.vn/san-pham/set-qua-tet-phu-quy-loc-phat-2413/
201,"
	SET QUÀ TẾT 2025 PHÚ QUÝ 2412",ST006,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2024/01/ST006.jpg,Set quà bao gồm : 01 Thức uống; 01 Cà phê hòa tan Tchibo Gold 100g; 01 Trà Olong Tâm Châu hộp gỗ 100g; 01 Kẹo Start Mix đèn lồng 100g; 01 Đậu phộng da cá Tonggarden 150g; 01 Quả chà là sấy Bakalland 100g; 01 Bánh quy bơ Danisa Butter 200g; Hộp tết + Túi Giấy,https://banhkinhdo.com.vn/san-pham/set-qua-tet-pq-phu-quy-2412/
202,"
	SET QUÀ TẾT 2025 PHÚ QUÝ 2411",ST005,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2024/01/ST005.jpg,Set bao gồm : Thức uống + kèm hộp; Hạt mắc ca Tili 350g; Hạt dẻ cười Tili 300g.,https://banhkinhdo.com.vn/san-pham/set-qua-tet-pq-phu-quy-2411/
203,"
	GIỎ QUÀ TẾT 2025 PHÚ QUÝ AN KHANG 2406",ST004,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2024/01/ST004.jpg,Set quà bao gồm : 01 Thức uống; 01 Bánh Opera Qrion Choco hộp 336g; 01 Bánh Custas kem trứng hôp 276g; 01 Bánh Choco-Pie hộp 198g; 01 Bánh Custas kem cốm hộp 138g; 01 Bánh Goute Orion hạt 158g;,https://banhkinhdo.com.vn/san-pham/set-qua-tet-phu-quy-an-khang-2406/
204,"
	GIỎ QUÀ TẾT 2025 PHÚ QUÝ AN KHANG 2405",ST003,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2024/01/ST003.jpg,Set Quà bao gồm : 01 Thức uống; 01 Ngũ cốc thanh năng lượng Ba! 120g; 01 Hạt dẻ cười rang muối Bakalland 40g; 01 Quả nam việt quất sấy Bakalland 90g; 01 Quả chà là sấy Bakalland 100g; Hộp quà + túi đi kèm,https://banhkinhdo.com.vn/san-pham/set-qua-tet-phu-quy-an-khang-2405/
205,"
	GIỎ QUÀ TẾT 2025 PHÚ QUÝ LỘC PHÁT 2416",ST002,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2024/01/ST002.jpg,Set quà bao gồm ” 01 Thức uống; 01 Mật ong rừng sữa chúa 730g; 01 Mứt cam Golden Farm 450g; 01 Bột lúa mạch cacao Ovaltine hũ 400g; 01 Bnhs Tresor Dore vuông 300g; 01 Cà phê Legend Cappuccino hazelnut 28g*12g; 01 Hộp Chocolate hạnh nhân Vintage Luxury 125g; 01 Trà lá Twinings Englissh Breakfasst 100g; 01 Lạp xưởng mai quế lộ Vissan hộp 0.5kg; 01 Hạnh nhân rang muối Tongarden 140g; 01 Khay hộp gỗ thuyền cao cấp.,https://banhkinhdo.com.vn/san-pham/set-qua-tet-phu-quy-loc-phat-2416/
206,"
	GIỎ QUÀ TẾT 2025 PHÚ QUÝ LỘC PHÁT 2415",ST001,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2024/01/ST001.jpg,Sản phẩm bao gồm ” 01 Thức uống; 01 Hộp kẹo the hương dưa hấu Playmore 40g; 01 Bánh Cracker bắp Oxford 150G; 01 Hộp bánh quy mật ong Misura 200; 01 Hộp quà quai xách đỏ ; 01 Hộp kẹo the hỗn hợp khổng lồ Playmore 80g; Bánh quế nhân kem vani Caprice Papadopoulos 115g. GIÁ BÁN ĐÃ BAO GỒM VAT.,https://banhkinhdo.com.vn/san-pham/set-qua-tet-phu-quy-loc-phat-2415/
207,"
	Giỏ QUÀ TẾT 2025 AN KHANG III",HG759,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/12/750.jpg,"Với người Việt Nam, Tết không chỉ là khoảng thời gian chuyển giao giữa năm cũ và năm mới , mà nó còn chứa đựng nhiều ý nghĩa tâm linh, văn hóa,… Theo quan niệm phương Đông, đây là khoảng thời gian trời đất có sự giao hòa và con người hướng về cội nguồn tổ tiên , thêm gắn bó mối quan hệ gia đình, thêm sâu sắc mối quan hệ bạn bè, đồng nghiệp,… Bên cạnh đó, đây còn được coi là ngày “làm mới”, ngày để mọi người có thể hy vọng vào một năm mới an lành, sung túc, thuận lợi trong cả năm và gác lại mọi điều không may mắn trong năm cũ. Hộp Quà Tết NHƯ Ý III – Set Quà Tết 2024 Cao Cấp gửi gắm niềm yêu thương, ước mong hạnh phúc – bình an , sẽ là món quà vô cùng ý nghĩa để gửi tặng gia đình, người thân , và bạn bè. SET QUÀ NHƯ Ý III bao gồm Hộp bánh quy Pháp 250gr Hộp socola Ý 200gr Hộp trà Legacy Tea Pỷamid Hộp có quai xách cao cấp Rượu vang Viento Norte 750ml Nồng độ: 13% Giá bán chưa bao gồm VAT.",https://banhkinhdo.com.vn/san-pham/set-qua-tet-an-khang-iii-hop-qua-tet-sang-trong-y-nghia-tet-2024/
208,"
	BỘ QUÀ TẾT KINH ĐÔ LỘC II TẾT 2025",4303503,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/12/loc-2.jpg,Hộp quà tết Kinh Đô Lộc II Cao cấp 2025 Quà tặng cao cấp mùa Tết Sum Vầy Trọng lượng : 1077.4G. Quy cách : 4 hộp/1 thùng Giá : 249.000/hộp Bộ hộp quà tết Kinh Đô 2025 Lộc II bao gồm: Trọng lượng : 1145G. Quy cách : 4 hộp/1 thùng 1. Bánh quy Kinh Đô hương Vani: 1 hộp x 120 g 2. Bánh bông lan Solite tròn kem vị bơ sữa: 1 hộp x 144 g 3. Bánh quy sữa Cosy Marie: 1 gói x 120 g 4. Bánh Cracker AFC dinh dưỡng vị cốm non: 1 hộp x 109 g 5. LU bánh quy bơ nhân sôcôla chảy sánh mịn: 1 hộp x 80 g 6: Bánh Socola Pie Cadbury Oreo:1 hộp x 168 g 7. Kẹo Sôcôla thập cẩm: 1 hộp x 88 g 8. Bánh quy Socola Oreo vị Vani: 1 hộp x 248.4g Kèm túi giấy và hộp,https://banhkinhdo.com.vn/san-pham/bo-qua-tet-kinh-do-loc-hamper-ii-tet-2023/
209,"
	BỘ QUÀ TẾT KINH ĐÔ LỘC I Năm 2025",4303504,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/12/Loc-1.jpg,"Hộp quà tết Kinh Đô Lộc I Cao cấp 2025 Quà tặng cao cấp mùa Tết Sum Vầy Trọng lượng :  795.4G. Quy cách : 4 hộp/1 thùng Giá : 167.000/hộp BAO GỒM 1. Bánh quy Kinh Đô hương Vani: 1 hộp x 120 g 2. Bánh bông lan Solite tròn kem vị bơ sữa: 1 hộp x 144 g 3. Bánh quy sữa Cosy Mảie: 1 gói x 120 g 4. Bánh Cracker AFC dinh dưỡng vị cốm non: 1 hộp x 109 g 5. Bánh quế Oreo vị vani: 1 hộp x 54 g 6. Bánh quy Socola Oreo vị hương vani: 1 hộp x 248.4 g Giá trên đã bao gồm VAT, túi và hộp",https://banhkinhdo.com.vn/san-pham/bo-qua-tet-kinh-do-loc-hamper-i-tet-2023/
210,"
	Hộp Quà Tết 2025 Bánh QUY OREO THẬP CẨM 414G ( HỘP THIẾT) TẾT 2025",4303509,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/12/OREO.jpg,"Hộp quà biếu tặng Độc đáo với bánh quy Oreo thập cẩm vị vani, vị dâu và vị socola Trọng lượng: 414G (139.000/ hộp thiết) Quy cách: 10 hộp/thùng Bao gồm túi giấy",https://banhkinhdo.com.vn/san-pham/hop-qua-tet-banh-oreo-socola-pie-463-2g-qua-tet-kinh-do-2024/
211,"
	Hộp Quà Tết Bánh Quy Oreo Kinh Đô 331.2G ( Hộp thiếc)",4303497,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/12/hop-qua-tet-banh-quy-oreo-331.2g.png,Tên sản phẩm Trọng lượng Giá Quy cách Bánh quy Oreo thập cẩm 331.2g 147.000/hộp 10 hộp/thùng,https://banhkinhdo.com.vn/san-pham/hop-qua-tet-banh-quy-oreo-kinh-do-331-2g-hop-thiec/
212,"
	BÁNH OREO SOCOLA-PIE VỊ DÂU 360G TẾT 2025",OR4,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2020/07/OREO-socola-pie-dau.jpg,Bánh Oreo Socola-Pie vị dâu . Hộp giấy 336G ( 59.000) . Quy cách : 8 hộp/ thùng.,https://banhkinhdo.com.vn/san-pham/oreo-moocake-4-banh/
213,"
	BÁNH OREO-PIE VỊ DÂU 168G – TẾT 2025",4303500,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/11/z4919818204935_33f8f95ec9f6532bb4caa303abc3dc99.jpg,BÁNH OREO SOCOLA-PIE VỊ DÂU Hộp giấy 168g -12 hộp/ thùng,https://banhkinhdo.com.vn/san-pham/bo-qua-tet-kinh-do-loc-hamper-premium-tet-2023/
214,"
	Bánh Trung Thu Lava Trứng Chảy – Hộp 3 Bánh 2025",LAVA3,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/07/lava.jpg,"Dòng sản phẩm bánh trung thu Lava Trứng Chảy Vỏ bánh vàng ươm, thơm nức, “ôm trọn” lớp nhân trứng muối tan chảy một cách khéo léo, đó là bánh Trung thu Lava – trứng muối tan chảy, được các nghệ nhân Kinh Đô dày công sáng tạo. Hộp bánh với 3 vị phô mai; trứng sữa; đậu xanh chà bông cùng thiết kế bao bì trẻ trung, sang trọng sẽ là món quà tinh tế để trao nhau trong mùa Tết Trung Thu với lời chúc thu như ý vẹn tròn, để kết nối những ký ức đêm trăng luôn sáng mãi. Hộp gồm 3 vị: Lava Trứng Chảy Đậu Xanh Chà Bông, Lava Trứng Chảy Trứng Sữa, Lava Trứng Chảy Phô Mai. Có túi giấy đi kèm Hạn sử dụng: 75 ngày kể từ ngày sản xuất Trọng lượng: 80g/ Bánh x 3 Bánh.",https://banhkinhdo.com.vn/san-pham/hop-lava-trung-chay-3-banh/
215,"
	Bánh Trung Thu Lava Trứng Chảy – Hộp 6 Bánh 2025",,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/07/lava.jpg,"Hộp gồm 6 bánh, 3 vị Bánh trung thu Lava trứng chảy phô mai Bánh trung thu Lava trứng chảy đậu xanh chà bông Bánh trung thu Lava sô cô la tan chảy Hạn sử dụng: 75 ngày tặng kèm túi giấy Dòng bánh lava – bánh trung thu có lớp nhân chính giữa tan chảy – được các nghệ nhân Kinh Đô dày công nghiên cứu giới thiệu đến người Việt Nam với mong muốn mang lại những trải nghiệm thật khác trong mùa trung thu. Với hai loại nhân là trứng muối tan chảy và sô cô la tan chảy, ba vị đậu xanh chà bông, phô mai trứng muối và sô cô la cùng thiết kế bao bì trẻ trung, sang trọng sẽ là món quà tinh tế để trao nhau trong mùa trung thu này, với lời chúc thu như ý vẹn tròn, để kết nối những ký ức đêm trăng luôn sáng mãi. Bánh trung thu Kinh Đô – tròn vị bánh sáng mãi chuyện đêm trăng",https://banhkinhdo.com.vn/san-pham/banh-trung-thu-lava-trung-chay-hop-6-banh-2024/
216,"
	Lava Trứng Chảy Phô Mai_80g",LVPM,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2020/08/LAVA-TR%E1%BB%A8NG-CH%E1%BA%A2Y-PH%C3%94-MAI_80G.png,"Vỏ bánh vàng ươm, thơm nức, “ôm trọn” lớp nhân trứng muối tan chảy một cách khéo léo, đó là bánh Trung thu Lava – trứng muối tan chảy, được các nghệ nhân Kinh Đô dày công sáng tạo. Bánh Trung Thu Lava Trứng Chảy Phô Mai – Béo ngậy LAN TỎA NIỀM VUI. *Tặng Hộp Giấy khi mua lẻ 1 Bánh và Túi Giấy khi mua lẻ 2 Bánh Hạn sử dụng: 75 ngày kể từ ngày sản xuất.",https://banhkinhdo.com.vn/san-pham/lava-trung-chay-pho-mai_80g/
217,"
	Lava Trứng Chảy Trứng Sữa (Custard)_80g",LVTS,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2020/08/Lava-Tr%E1%BB%A9ng-Ch%E1%BA%A3y-Tr%E1%BB%A9ng-S%E1%BB%AFa-Custard_80g.png,"Vỏ bánh vàng ươm, thơm nức, “ôm trọn” lớp nhân trứng muối tan chảy một cách khéo léo, đó là bánh Trung thu Lava – trứng muối tan chảy, được các nghệ nhân Kinh Đô dày công sáng tạo. Bánh Trung Thu Lava Trứng Chảy Trứng Sữa (Custrad) – Thơm béo TRỌN VỊ YÊU THƯƠNG. *Tặng Hộp Giấy khi mua lẻ 1 Bánh và Túi Giấy khi mua lẻ 2 Bánh Hạn sử dụng: 75 ngày kể từ ngày sản xuất.",https://banhkinhdo.com.vn/san-pham/lava-trung-chay-trung-sua-custard-80g/
218,"
	Lava Trứng Chảy Đậu Xanh Chà Bông_80g",LVDC,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2020/08/Lava-Tr%E1%BB%A9ng-Ch%E1%BA%A3y-%C4%90%E1%BA%ADu-Xanh-Ch%C3%A0-B%C3%B4ng_80g.png,"Vỏ bánh vàng ươm, thơm nức, “ôm trọn” lớp nhân trứng muối tan chảy một cách khéo léo, đó là bánh Trung thu Lava – trứng muối tan chảy, được các nghệ nhân Kinh Đô dày công sáng tạo. Bánh Trung Thu Lava Trứng Chảy Đậu Xanh Chà Bông – Tinh tế HẠNH PHÚC VẸN TRÒN. *Tặng Hộp Giấy khi mua lẻ 1 Bánh và Túi Giấy khi mua lẻ 2 Bánh Hạn sử dụng: 75 ngày kể từ ngày sản xuất.",https://banhkinhdo.com.vn/san-pham/lava-trung-chay-dau-xanh-cha-bong-80g/
219,"
	Hộp Lava Trứng Chảy 6 Bánh x80g (2022)",LAVA6,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2020/08/H%E1%BB%99p-Lava-Tr%E1%BB%A9ng-Ch%E1%BA%A3y-6-B%C3%A1nh.png,"Vỏ bánh vàng ươm, thơm nức, “ôm trọn” lớp nhân trứng muối tan chảy một cách khéo léo, đó là bánh Trung thu Lava – trứng muối tan chảy, được các nghệ nhân Kinh Đô dày công sáng tạo. Hộp bánh với 3 vị phô mai; trứng sữa; đậu xanh chà bông cùng thiết kế bao bì trẻ trung, sang trọng sẽ là món quà tinh tế để trao nhau trong mùa Tết Trung Thu với lời chúc thu như ý vẹn tròn, để kết nối những ký ức đêm trăng luôn sáng mãi. Hộp gồm 3 vị: Lava Trứng Chảy Đậu Xanh Chà Bông, Lava Trứng Chảy Trứng Sữa, Lava Trứng Chảy Phô Mai. Có túi giấy đi kèm Hạn sử dụng: 75 ngày kể từ ngày sản xuất Trọng lượng: 80g/ Bánh x 6 Bánh.",https://banhkinhdo.com.vn/san-pham/hop-lava-trung-chay-6-banh/
220,"
	THU ĐOÀN VIÊN 6Bx80G – Mẫu Mới 2025",THUDV,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2024/06/Thu-doan-vien-2024.jpg,"Bánh Trung Thu Kinh Đô THU ĐOÀN VIÊN Là món quà gói trọn lòng trân quý, mỗi tuyệt phẩm trong dòng bánh biếu quà tặng cao cấp Trăng vàng đến tay người nhận đều là một công trình ẩm thực được dày công chế biến, để dư vị Trung Thu cùng tâm ý của người trao còn đọng mãi trong lòng người thưởng thức. Thương hiệu : Kinh Đô. Thành Phần :  Gà Quay Jambon, Đậu xanh, Đậu đỏ",https://banhkinhdo.com.vn/san-pham/thu-doan-vien-6bx80g-banh-dac-biet-2024/
221,"
	Trăng Vàng Nguyệt Ánh Cát Tường (6 Bánhx80g) – Mẫu Mới 2025",NACT,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/07/NACT.jpg,"Trăng Vàng Nguyệt Ánh Cát Tường (6 Bánhx80g) – Đặc biệt 2024 Là món quà gói trọn lòng trân quý, mỗi tuyệt phẩm trong dòng bánh biếu quà tặng cao cấp Trăng vàng đến tay người nhận đều là một công trình ẩm thực được dày công chế biến, để dư vị Trung Thu cùng tâm ý của người trao còn đọng mãi trong lòng người thưởng thức. Thương hiệu : Kinh Đô. Thành Phần : Gà Quay Tứ Quý, Đậu Xanh Hạnh Nhân, Hạt Sen Hạt Dưa..",https://banhkinhdo.com.vn/san-pham/trang-vang-nguyet-anh-cat-tuong-6-banhx80g-dac-biet-2024/
222,"
	Trăng Vàng Nguyệt Ánh Trường An (8 Bánhx80g) – Mẫu Mới 2025",NATA,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2024/07/KDMC-CATA25-hinh-anh-10-scaled.jpg,"Trăng Vàng Nguyệt Ánh Như Ý (8 Bánhx80g) Là món quà gói trọn lòng trân quý, mỗi tuyệt phẩm trong dòng bánh biếu quà tặng cao cấp Trăng vàng đến tay người nhận đều là một công trình ẩm thực được dày công chế biến, để dư vị Trung Thu cùng tâm ý của người trao còn đọng mãi trong lòng người thưởng thức. Thương hiệu : Kinh Đô. Thành Phần :  Gà Quay Tứ Quý, Đậu Xanh Hạnh Nhân, Hạt Sen Hạt Dưa.",https://banhkinhdo.com.vn/san-pham/trang-vang-nguyet-anh-nhu-y-8-banhx80g/
223,"
	Bánh Trung Thu Như Ý 6 Bánh ( Xanh) – 2023",THU6X,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2021/08/11B.png,"Với kích thước nhỏ hơn, tinh tế hơn nhưng vẫn lưu giữ trọn vẹn hương vị của bánh trung thu truyền thống. Hộp Bánh Trung Thu Kinh Đô – mini hồng và xanh là sự hòa quyện khéo léo giữa bánh nướng đậm đà nhân thập cẩm, gà quay với đậu xanh, đậu đỏ ngọt bùi. Các vị bánh truyền thống cùng kết hợp với bao bì phá cách, trẻ trung nhiều màu sắc sẽ là món quà biếu tặng mang đậm chất sáng tạo và mới mẻ cho mùa trăng đoàn viên tháng 8",https://banhkinhdo.com.vn/san-pham/banh-trung-thu-6-banh-xanh/
224,"
	Bánh Trung Thu Như Ý 3 Bánh ( Xanh) – 2023",THU3H,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2021/08/11A.png,"Với kích thước nhỏ hơn, tinh tế hơn nhưng vẫn lưu giữ trọn vẹn hương vị của bánh trung thu truyền thống. Hộp Bánh Trung Thu Kinh Đô – mini hồng và xanh là sự hòa quyện khéo léo giữa bánh nướng đậm đà nhân thập cẩm, gà quay với đậu xanh, đậu đỏ ngọt bùi. Các vị bánh truyền thống cùng kết hợp với bao bì phá cách, trẻ trung nhiều màu sắc sẽ là món quà biếu tặng mang đậm chất sáng tạo và mới mẻ cho mùa trăng đoàn viên tháng 8",https://banhkinhdo.com.vn/san-pham/banh-trung-thu-3-banh-xanh/
225,"
	Bánh Trung Thu 6 Bánh ( Hồng) – 2022",THU6H,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2021/08/banh-trung-thu-6-banh-hong.jpg,"Với kích thước nhỏ hơn, tinh tế hơn nhưng vẫn lưu giữ trọn vẹn hương vị của bánh trung thu truyền thống. Hộp Bánh Trung Thu Kinh Đô – mini hồng và xanh là sự hòa quyện khéo léo giữa bánh nướng đậm đà nhân thập cẩm, gà quay với đậu xanh, đậu đỏ ngọt bùi. Các vị bánh truyền thống cùng kết hợp với bao bì phá cách, trẻ trung nhiều màu sắc sẽ là món quà biếu tặng mang đậm chất sáng tạo và mới mẻ cho mùa trăng đoàn viên tháng 8",https://banhkinhdo.com.vn/san-pham/banh-trung-thu-6-banh-hong/
226,"
	Bánh Trung Thu 3 Bánh ( Xanh) – 2022",THU3X,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2021/08/banh-trung-thu-3-banh-hong.jpg,"Với kích thước nhỏ hơn, tinh tế hơn nhưng vẫn lưu giữ trọn vẹn hương vị của bánh trung thu truyền thống. Hộp Bánh Trung Thu Kinh Đô – mini hồng và xanh là sự hòa quyện khéo léo giữa bánh nướng đậm đà nhân thập cẩm, gà quay với đậu xanh, đậu đỏ ngọt bùi. Các vị bánh truyền thống cùng kết hợp với bao bì phá cách, trẻ trung nhiều màu sắc sẽ là món quà biếu tặng mang đậm chất sáng tạo và mới mẻ cho mùa trăng đoàn viên tháng 8",https://banhkinhdo.com.vn/san-pham/banh-trung-thu-3-banh-hong-moi-2021/
227,"
	Bánh Lân Vàng (Tuyết Đậu Xanh Vani)_60G (0 Trứng) – Bánh mới 2025",LV,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/07/KDMC-CATA25-hinh-anh-33.jpg,"Thương hiệu: Kinh Đô Loại bánh: Bánh Nướng Tuyết Đậu Xanh Vani Hình thức: 01 Bánh, Hộp Kiếng Chống Ẩm Khối lượng: 60 gram Thành phần: Nhân Hỗn Hợp Bánh Nướng Trung thu ta lại gặp nhau ~ cùng chia miếng bánh thỏa câu ân tình Trong hai món bánh Trung Thu, bánh nướng chính là thứ quà căn bản nhất mà lại cầu kỳ tinh vi diệu vợi nhất Cầu kỳ từ khâu chọn loại bột mì mềm và mịn nhất để vỏ bánh giòn thơm sần sật, cầu kỳ đến việc loại trứng tròn đều muôn vạn quả như một, thấm muối vừa vặn, sắc sảo mặn mà mà không làm phiền đến vị giác người ăn Mỗi loại bánh trung thu Kinh Đô từ truyền thống như nhân Thập Cẩm, nhân Đậu Xanh hay hiện đại như nhân Gà Quay XO, Bào Ngư, Vi Cá…đều thể hiện một kỳ công bất tuyệt của người Nghệ nhân làm bánh Kinh Đô Đây miếng bánh thơm ngon, đây ân tình trân quý, dưới ánh trăng thu vằng vặc ta trao nhau chút tình nghĩa mặn mà của cả một mùa ân nghĩa, còn làm gì hơn vẻ hữu tình của mùa thu hơn vậy ? “TRỌN CHỮ TÍN – VẸN NIỀM TIN",https://banhkinhdo.com.vn/san-pham/banh-heo-vang/
228,"
	Bánh Cá Vàng (Nhân Sôcôla Sữa)_120G (0 Trứng)",CV,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2020/07/20180811123329-picture-price-4.png,"Thương hiệu: Kinh Đô Loại bánh: Bánh Nướng Hình thức: 01 Bánh, Hộp Kiếng Chống Ẩm Khối lượng: 120 gram Thành phần: Nhân Hỗn Hợp Bánh Nướng Trung thu ta lại gặp nhau ~ cùng chia miếng bánh thỏa câu ân tình Trong hai món bánh Trung Thu, bánh nướng chính là thứ quà căn bản nhất mà lại cầu kỳ tinh vi diệu vợi nhất Cầu kỳ từ khâu chọn loại bột mì mềm và mịn nhất để vỏ bánh giòn thơm sần sật, cầu kỳ đến việc loại trứng tròn đều muôn vạn quả như một, thấm muối vừa vặn, sắc sảo mặn mà mà không làm phiền đến vị giác người ăn Mỗi loại bánh từ truyền thống như nhân Thập Cẩm, nhân Đậu Xanh hay hiện đại như nhân Gà Quay XO, Bào Ngư, Vi Cá…đều thể hiện một kỳ công bất tuyệt của người Nghệ nhân làm bánh trung thu Kinh Đô Đây miếng bánh thơm ngon, đây ân tình trân quý, dưới ánh trăng thu vằng vặc ta trao nhau chút tình nghĩa mặn mà của cả một mùa ân nghĩa, còn làm gì hơn vẻ hữu tình của mùa thu hơn vậy ? “TRỌN CHỮ TÍN – VẸN NIỀM TIN “",https://banhkinhdo.com.vn/san-pham/banh-ca-vang/
